img_path,timestamp,flow_rate,feed_rate,z_offset,target_hotend,hotend,bed,nozzle_tip_x,nozzle_tip_y,img_num,print_id,flow_rate_class,feed_rate_class,z_offset_class,hotend_class
caxton_dataset/print0/image-65.jpg,2020-10-08T13:13:17-88,121,84,0.16,209.0,205.0,64.92,531,554,64,0,1,0,2,1
caxton_dataset/print0/image-66.jpg,2020-10-08T13:13:18-34,121,84,0.16,209.0,205.0,64.92,531,554,65,0,1,0,2,1
caxton_dataset/print0/image-67.jpg,2020-10-08T13:13:18-81,121,84,0.16,209.0,205.0,64.92,531,554,66,0,1,0,2,1
caxton_dataset/print0/image-68.jpg,2020-10-08T13:13:19-27,121,84,0.16,209.0,206.56,65.32,531,554,67,0,1,0,2,1
caxton_dataset/print0/image-69.jpg,2020-10-08T13:13:19-74,121,84,0.16,209.0,206.56,65.32,531,554,68,0,1,0,2,1
caxton_dataset/print0/image-70.jpg,2020-10-08T13:13:20-20,121,84,0.16,209.0,206.56,65.32,531,554,69,0,1,0,2,1
caxton_dataset/print0/image-71.jpg,2020-10-08T13:13:20-67,121,84,0.16,209.0,206.56,65.32,531,554,70,0,1,0,2,1
caxton_dataset/print0/image-72.jpg,2020-10-08T13:13:21-13,121,84,0.16,209.0,206.68,65.77,531,554,71,0,1,0,2,1
caxton_dataset/print0/image-73.jpg,2020-10-08T13:13:21-60,121,84,0.16,209.0,206.68,65.77,531,554,72,0,1,0,2,1
caxton_dataset/print0/image-74.jpg,2020-10-08T13:13:22-06,121,84,0.16,209.0,206.68,65.77,531,554,73,0,1,0,2,1
caxton_dataset/print0/image-75.jpg,2020-10-08T13:13:22-52,121,84,0.16,209.0,206.68,65.77,531,554,74,0,1,0,2,1
caxton_dataset/print0/image-76.jpg,2020-10-08T13:13:22-99,121,84,0.16,209.0,207.97,65.87,531,554,75,0,1,0,2,1
caxton_dataset/print0/image-77.jpg,2020-10-08T13:13:23-46,121,84,0.16,209.0,207.97,65.87,531,554,76,0,1,0,2,1
caxton_dataset/print0/image-78.jpg,2020-10-08T13:13:23-92,121,84,0.16,209.0,207.97,65.87,531,554,77,0,1,0,2,1
caxton_dataset/print0/image-79.jpg,2020-10-08T13:13:24-39,121,84,0.16,209.0,207.97,65.87,531,554,78,0,1,0,2,1
caxton_dataset/print0/image-80.jpg,2020-10-08T13:13:24-85,121,84,0.16,209.0,207.97,65.87,531,554,79,0,1,0,2,1
caxton_dataset/print0/image-81.jpg,2020-10-08T13:13:25-31,121,84,0.16,209.0,208.98,65.91,531,554,80,0,1,0,2,1
caxton_dataset/print0/image-82.jpg,2020-10-08T13:13:25-85,121,84,0.16,209.0,208.98,65.91,531,554,81,0,1,0,2,1
caxton_dataset/print0/image-83.jpg,2020-10-08T13:13:26-31,121,84,0.16,209.0,208.98,65.91,531,554,82,0,1,0,2,1
caxton_dataset/print0/image-84.jpg,2020-10-08T13:13:26-77,121,84,0.16,209.0,208.98,65.91,531,554,83,0,1,0,2,1
caxton_dataset/print0/image-85.jpg,2020-10-08T13:13:27-23,121,84,0.16,209.0,209.18,65.94,531,554,84,0,1,0,2,1
caxton_dataset/print0/image-86.jpg,2020-10-08T13:13:27-70,121,84,0.16,209.0,209.18,65.94,531,554,85,0,1,0,2,1
caxton_dataset/print0/image-87.jpg,2020-10-08T13:13:28-16,121,84,0.16,209.0,209.18,65.94,531,554,86,0,1,0,2,1
caxton_dataset/print0/image-88.jpg,2020-10-08T13:13:28-63,121,84,0.16,209.0,209.18,65.94,531,554,87,0,1,0,2,1
caxton_dataset/print0/image-89.jpg,2020-10-08T13:13:29-10,121,84,0.16,209.0,209.96,65.88,531,554,88,0,1,0,2,1
caxton_dataset/print0/image-90.jpg,2020-10-08T13:13:29-56,121,84,0.16,209.0,209.96,65.88,531,554,89,0,1,0,2,1
caxton_dataset/print0/image-91.jpg,2020-10-08T13:13:30-02,121,84,0.16,209.0,209.96,65.88,531,554,90,0,1,0,2,1
caxton_dataset/print0/image-92.jpg,2020-10-08T13:13:30-49,121,84,0.16,209.0,209.96,65.88,531,554,91,0,1,0,2,1
caxton_dataset/print0/image-93.jpg,2020-10-08T13:13:30-95,121,84,0.16,209.0,210.08,65.69,531,554,92,0,1,0,2,1
caxton_dataset/print0/image-94.jpg,2020-10-08T13:13:31-42,121,84,0.16,209.0,210.08,65.69,531,554,93,0,1,0,2,1
caxton_dataset/print0/image-95.jpg,2020-10-08T13:13:31-88,121,84,0.16,209.0,210.08,65.69,531,554,94,0,1,0,2,1
caxton_dataset/print0/image-96.jpg,2020-10-08T13:13:32-35,121,84,0.16,209.0,210.08,65.69,531,554,95,0,1,0,2,1
caxton_dataset/print0/image-97.jpg,2020-10-08T13:13:32-81,121,84,0.16,209.0,210.08,65.69,531,554,96,0,1,0,2,1
caxton_dataset/print0/image-98.jpg,2020-10-08T13:13:33-28,121,84,0.16,209.0,209.84,65.5,531,554,97,0,1,0,2,1
caxton_dataset/print0/image-99.jpg,2020-10-08T13:13:33-74,121,84,0.16,209.0,209.84,65.5,531,554,98,0,1,0,2,1
caxton_dataset/print0/image-100.jpg,2020-10-08T13:13:34-21,121,84,0.16,209.0,209.84,65.5,531,554,99,0,1,0,2,1
caxton_dataset/print0/image-101.jpg,2020-10-08T13:13:34-74,121,84,0.16,209.0,209.84,65.5,531,554,100,0,1,0,2,1
caxton_dataset/print0/image-102.jpg,2020-10-08T13:13:35-20,121,84,0.16,209.0,210.0,65.31,531,554,101,0,1,0,2,1
caxton_dataset/print0/image-103.jpg,2020-10-08T13:13:35-67,121,84,0.16,209.0,210.0,65.31,531,554,102,0,1,0,2,1
caxton_dataset/print0/image-104.jpg,2020-10-08T13:13:36-13,121,84,0.16,209.0,210.0,65.31,531,554,103,0,1,0,2,1
caxton_dataset/print0/image-105.jpg,2020-10-08T13:13:36-59,121,84,0.16,209.0,210.0,65.31,531,554,104,0,1,0,2,1
caxton_dataset/print0/image-106.jpg,2020-10-08T13:13:37-06,121,84,0.16,209.0,209.8,65.08,531,554,105,0,1,0,2,1
caxton_dataset/print0/image-107.jpg,2020-10-08T13:13:37-52,121,84,0.16,209.0,209.8,65.08,531,554,106,0,1,0,2,1
caxton_dataset/print0/image-108.jpg,2020-10-08T13:13:37-99,121,84,0.16,209.0,209.8,65.08,531,554,107,0,1,0,2,1
caxton_dataset/print0/image-109.jpg,2020-10-08T13:13:38-45,121,84,0.16,209.0,209.8,65.08,531,554,108,0,1,0,2,1
caxton_dataset/print0/image-110.jpg,2020-10-08T13:13:38-92,121,84,0.16,209.0,209.8,65.08,531,554,109,0,1,0,2,1
caxton_dataset/print0/image-111.jpg,2020-10-08T13:13:39-38,121,84,0.16,209.0,209.3,64.81,531,554,110,0,1,0,2,1
caxton_dataset/print0/image-112.jpg,2020-10-08T13:13:39-85,121,84,0.16,209.0,209.3,64.81,531,554,111,0,1,0,2,1
caxton_dataset/print0/image-113.jpg,2020-10-08T13:13:40-31,121,84,0.16,209.0,209.3,64.81,531,554,112,0,1,0,2,1
caxton_dataset/print0/image-114.jpg,2020-10-08T13:13:40-77,121,84,0.16,209.0,209.3,64.81,531,554,113,0,1,0,2,1
caxton_dataset/print0/image-115.jpg,2020-10-08T13:13:41-24,121,84,0.16,209.0,209.1,64.59,531,554,114,0,1,0,2,1
caxton_dataset/print0/image-116.jpg,2020-10-08T13:13:41-70,121,84,0.16,209.0,209.1,64.59,531,554,115,0,1,0,2,1
caxton_dataset/print0/image-117.jpg,2020-10-08T13:13:42-17,121,84,0.16,209.0,209.1,64.59,531,554,116,0,1,0,2,1
caxton_dataset/print0/image-118.jpg,2020-10-08T13:13:42-63,121,84,0.16,209.0,209.1,64.59,531,554,117,0,1,0,2,1
caxton_dataset/print0/image-119.jpg,2020-10-08T13:13:43-10,121,84,0.16,209.0,208.83,64.55,531,554,118,0,1,0,2,1
caxton_dataset/print0/image-120.jpg,2020-10-08T13:13:43-56,121,84,0.16,209.0,208.83,64.55,531,554,119,0,1,0,2,1
caxton_dataset/print0/image-121.jpg,2020-10-08T13:13:44-03,121,84,0.16,209.0,208.83,64.55,531,554,120,0,1,0,2,1
caxton_dataset/print0/image-122.jpg,2020-10-08T13:13:44-49,121,84,0.16,209.0,208.83,64.55,531,554,121,0,1,0,2,1
caxton_dataset/print0/image-123.jpg,2020-10-08T13:13:44-96,121,84,0.16,209.0,208.52,64.69,531,554,122,0,1,0,2,1
caxton_dataset/print0/image-124.jpg,2020-10-08T13:13:45-42,121,84,0.16,209.0,208.52,64.69,531,554,123,0,1,0,2,1
caxton_dataset/print0/image-125.jpg,2020-10-08T13:13:45-89,121,84,0.16,209.0,208.52,64.69,531,554,124,0,1,0,2,1
caxton_dataset/print0/image-126.jpg,2020-10-08T13:13:46-35,121,84,0.16,209.0,208.52,64.69,531,554,125,0,1,0,2,1
caxton_dataset/print0/image-127.jpg,2020-10-08T13:13:46-82,121,84,0.16,209.0,208.52,64.69,531,554,126,0,1,0,2,1
caxton_dataset/print0/image-128.jpg,2020-10-08T13:13:47-28,121,84,0.16,209.0,208.63,64.85,531,554,127,0,1,0,2,1
caxton_dataset/print0/image-129.jpg,2020-10-08T13:13:47-74,121,84,0.16,209.0,208.63,64.85,531,554,128,0,1,0,2,1
caxton_dataset/print0/image-130.jpg,2020-10-08T13:13:48-21,121,84,0.16,209.0,208.63,64.85,531,554,129,0,1,0,2,1
caxton_dataset/print0/image-131.jpg,2020-10-08T13:13:48-67,121,84,0.16,209.0,208.63,64.85,531,554,130,0,1,0,2,1
caxton_dataset/print0/image-132.jpg,2020-10-08T13:13:49-14,121,84,0.16,209.0,208.52,65.13,531,554,131,0,1,0,2,1
caxton_dataset/print0/image-133.jpg,2020-10-08T13:13:49-60,121,84,0.16,209.0,208.52,65.13,531,554,132,0,1,0,2,1
caxton_dataset/print0/image-134.jpg,2020-10-08T13:13:50-07,121,84,0.16,209.0,208.52,65.13,531,554,133,0,1,0,2,1
caxton_dataset/print0/image-135.jpg,2020-10-08T13:13:50-53,121,84,0.16,209.0,208.52,65.13,531,554,134,0,1,0,2,1
caxton_dataset/print0/image-136.jpg,2020-10-08T13:13:51-00,121,84,0.16,209.0,208.32,65.52,531,554,135,0,1,0,2,1
caxton_dataset/print0/image-137.jpg,2020-10-08T13:13:51-46,121,84,0.16,209.0,208.32,65.52,531,554,136,0,1,0,2,1
caxton_dataset/print0/image-138.jpg,2020-10-08T13:13:51-93,121,84,0.16,209.0,208.32,65.52,531,554,137,0,1,0,2,1
caxton_dataset/print0/image-139.jpg,2020-10-08T13:13:52-39,121,84,0.16,209.0,208.32,65.52,531,554,138,0,1,0,2,1
caxton_dataset/print0/image-140.jpg,2020-10-08T13:13:52-86,121,84,0.16,209.0,208.32,65.52,531,554,139,0,1,0,2,1
caxton_dataset/print0/image-141.jpg,2020-10-08T13:13:53-33,121,84,0.16,209.0,208.28,65.65,531,554,140,0,1,0,2,1
caxton_dataset/print0/image-142.jpg,2020-10-08T13:13:53-78,121,84,0.16,209.0,208.28,65.65,531,554,141,0,1,0,2,1
caxton_dataset/print0/image-143.jpg,2020-10-08T13:13:54-25,121,84,0.16,209.0,208.28,65.65,531,554,142,0,1,0,2,1
caxton_dataset/print0/image-144.jpg,2020-10-08T13:13:54-71,121,84,0.16,209.0,208.28,65.65,531,554,143,0,1,0,2,1
caxton_dataset/print0/image-145.jpg,2020-10-08T13:13:55-17,121,84,0.16,209.0,208.91,65.62,531,554,144,0,1,0,2,1
caxton_dataset/print0/image-146.jpg,2020-10-08T13:13:55-65,121,84,0.16,209.0,208.91,65.62,531,554,145,0,1,0,2,1
caxton_dataset/print0/image-147.jpg,2020-10-08T13:13:56-11,121,84,0.16,209.0,208.91,65.62,531,554,146,0,1,0,2,1
caxton_dataset/print0/image-148.jpg,2020-10-08T13:13:56-57,121,84,0.16,209.0,208.91,65.62,531,554,147,0,1,0,2,1
caxton_dataset/print0/image-149.jpg,2020-10-08T13:13:57-04,121,84,0.16,209.0,208.98,65.57,531,554,148,0,1,0,2,1
caxton_dataset/print0/image-150.jpg,2020-10-08T13:13:57-50,121,84,0.16,209.0,208.98,65.57,531,554,149,0,1,0,2,1
caxton_dataset/print0/image-151.jpg,2020-10-08T13:13:57-96,121,84,0.16,209.0,208.98,65.57,531,554,150,0,1,0,2,1
caxton_dataset/print0/image-152.jpg,2020-10-08T13:13:58-43,121,84,0.16,209.0,208.98,65.57,531,554,151,0,1,0,2,1
caxton_dataset/print0/image-153.jpg,2020-10-08T13:13:58-89,121,84,0.16,209.0,208.98,65.57,531,554,152,0,1,0,2,1
caxton_dataset/print0/image-154.jpg,2020-10-08T13:13:59-36,121,84,0.16,209.0,209.06,65.41,531,554,153,0,1,0,2,1
caxton_dataset/print0/image-155.jpg,2020-10-08T13:13:59-83,121,84,0.16,209.0,209.06,65.41,531,554,154,0,1,0,2,1
caxton_dataset/print0/image-156.jpg,2020-10-08T13:14:00-29,121,84,0.16,209.0,209.06,65.41,531,554,155,0,1,0,2,1
caxton_dataset/print0/image-157.jpg,2020-10-08T13:14:00-75,121,84,0.16,209.0,209.06,65.41,531,554,156,0,1,0,2,1
caxton_dataset/print0/image-158.jpg,2020-10-08T13:14:01-22,121,84,0.16,209.0,209.22,65.28,531,554,157,0,1,0,2,1
caxton_dataset/print0/image-159.jpg,2020-10-08T13:14:01-68,121,84,0.16,209.0,209.22,65.28,531,554,158,0,1,0,2,1
caxton_dataset/print0/image-160.jpg,2020-10-08T13:14:02-14,121,84,0.16,209.0,209.22,65.28,531,554,159,0,1,0,2,1
caxton_dataset/print0/image-161.jpg,2020-10-08T13:14:02-61,121,84,0.16,209.0,209.22,65.28,531,554,160,0,1,0,2,1
caxton_dataset/print0/image-162.jpg,2020-10-08T13:14:03-08,121,84,0.16,209.0,208.91,65.02,531,554,161,0,1,0,2,1
caxton_dataset/print0/image-163.jpg,2020-10-08T13:14:03-54,121,84,0.16,209.0,208.91,65.02,531,554,162,0,1,0,2,1
caxton_dataset/print0/image-164.jpg,2020-10-08T13:14:04-01,121,84,0.16,209.0,208.91,65.02,531,554,163,0,1,0,2,1
caxton_dataset/print0/image-165.jpg,2020-10-08T13:14:04-47,121,84,0.16,209.0,208.91,65.02,531,554,164,0,1,0,2,1
caxton_dataset/print0/image-166.jpg,2020-10-08T13:14:04-93,121,84,0.16,209.0,209.65,64.79,531,554,165,0,1,0,2,1
caxton_dataset/print0/image-167.jpg,2020-10-08T13:14:05-40,121,84,0.16,209.0,209.65,64.79,531,554,166,0,1,0,2,1
caxton_dataset/print0/image-168.jpg,2020-10-08T13:14:05-86,121,84,0.16,209.0,209.65,64.79,531,554,167,0,1,0,2,1
caxton_dataset/print0/image-169.jpg,2020-10-08T13:14:06-33,121,84,0.16,209.0,209.65,64.79,531,554,168,0,1,0,2,1
caxton_dataset/print0/image-170.jpg,2020-10-08T13:14:06-79,121,84,0.16,209.0,209.65,64.79,531,554,169,0,1,0,2,1
caxton_dataset/print0/image-171.jpg,2020-10-08T13:14:07-26,121,84,0.16,209.0,209.73,64.68,531,554,170,0,1,0,2,1
caxton_dataset/print0/image-172.jpg,2020-10-08T13:14:07-72,121,84,0.16,209.0,209.73,64.68,531,554,171,0,1,0,2,1
caxton_dataset/print0/image-173.jpg,2020-10-08T13:14:08-18,121,84,0.16,209.0,209.73,64.68,531,554,172,0,1,0,2,1
caxton_dataset/print0/image-174.jpg,2020-10-08T13:14:08-65,121,84,0.16,209.0,209.73,64.68,531,554,173,0,1,0,2,1
caxton_dataset/print0/image-175.jpg,2020-10-08T13:14:09-12,121,84,0.16,209.0,208.71,64.78,531,554,174,0,1,0,2,1
caxton_dataset/print0/image-176.jpg,2020-10-08T13:14:09-58,121,84,0.16,209.0,208.71,64.78,531,554,175,0,1,0,2,1
caxton_dataset/print0/image-177.jpg,2020-10-08T13:14:10-04,121,84,0.16,209.0,208.71,64.78,531,554,176,0,1,0,2,1
caxton_dataset/print0/image-178.jpg,2020-10-08T13:14:10-51,121,84,0.16,209.0,208.71,64.78,531,554,177,0,1,0,2,1
caxton_dataset/print0/image-179.jpg,2020-10-08T13:14:10-97,121,84,0.16,209.0,209.49,64.72,531,554,178,0,1,0,2,1
caxton_dataset/print0/image-180.jpg,2020-10-08T13:14:11-44,121,84,0.16,209.0,209.49,64.72,531,554,179,0,1,0,2,1
caxton_dataset/print0/image-181.jpg,2020-10-08T13:14:11-90,121,84,0.16,209.0,209.49,64.72,531,554,180,0,1,0,2,1
caxton_dataset/print0/image-182.jpg,2020-10-08T13:14:12-36,121,84,0.16,209.0,209.49,64.72,531,554,181,0,1,0,2,1
caxton_dataset/print0/image-183.jpg,2020-10-08T13:14:12-83,121,84,0.16,209.0,209.49,64.72,531,554,182,0,1,0,2,1
caxton_dataset/print0/image-184.jpg,2020-10-08T13:14:13-30,121,84,0.16,209.0,209.1,65.01,531,554,183,0,1,0,2,1
caxton_dataset/print0/image-185.jpg,2020-10-08T13:14:13-76,121,84,0.16,209.0,209.1,65.01,531,554,184,0,1,0,2,1
caxton_dataset/print0/image-186.jpg,2020-10-08T13:14:14-23,121,84,0.16,209.0,209.1,65.01,531,554,185,0,1,0,2,1
caxton_dataset/print0/image-187.jpg,2020-10-08T13:14:14-69,121,84,0.16,209.0,209.1,65.01,531,554,186,0,1,0,2,1
caxton_dataset/print0/image-188.jpg,2020-10-08T13:14:15-16,121,84,0.16,209.0,209.41,65.17,531,554,187,0,1,0,2,1
caxton_dataset/print0/image-189.jpg,2020-10-08T13:14:15-62,121,84,0.16,209.0,209.41,65.17,531,554,188,0,1,0,2,1
caxton_dataset/print0/image-190.jpg,2020-10-08T13:14:16-08,121,84,0.16,209.0,209.41,65.17,531,554,189,0,1,0,2,1
caxton_dataset/print0/image-191.jpg,2020-10-08T13:14:16-56,121,84,0.16,209.0,209.41,65.17,531,554,190,0,1,0,2,1
caxton_dataset/print0/image-192.jpg,2020-10-08T13:14:17-01,121,84,0.16,209.0,208.75,65.56,531,554,191,0,1,0,2,1
caxton_dataset/print0/image-193.jpg,2020-10-08T13:14:17-48,121,84,0.16,209.0,208.75,65.56,531,554,192,0,1,0,2,1
caxton_dataset/print0/image-194.jpg,2020-10-08T13:14:17-94,121,84,0.16,209.0,208.75,65.56,531,554,193,0,1,0,2,1
caxton_dataset/print0/image-195.jpg,2020-10-08T13:14:18-47,121,84,0.16,209.0,208.75,65.56,531,554,194,0,1,0,2,1
caxton_dataset/print0/image-196.jpg,2020-10-08T13:14:18-93,121,84,0.16,209.0,208.75,65.56,531,554,195,0,1,0,2,1
caxton_dataset/print0/image-197.jpg,2020-10-08T13:14:19-41,121,84,0.16,209.0,208.63,65.69,531,554,196,0,1,0,2,1
caxton_dataset/print0/image-198.jpg,2020-10-08T13:14:19-87,121,84,0.16,209.0,208.63,65.69,531,554,197,0,1,0,2,1
caxton_dataset/print0/image-199.jpg,2020-10-08T13:14:20-33,121,84,0.16,209.0,208.63,65.69,531,554,198,0,1,0,2,1
caxton_dataset/print0/image-215.jpg,2020-10-08T13:14:27-77,139,23,-0.04,183.0,205.66,65.34,531,554,214,0,2,0,0,1
caxton_dataset/print0/image-216.jpg,2020-10-08T13:14:28-23,139,23,-0.04,183.0,205.66,65.34,531,554,215,0,2,0,0,1
caxton_dataset/print0/image-217.jpg,2020-10-08T13:14:28-69,139,23,-0.04,183.0,205.66,65.34,531,554,216,0,2,0,0,1
caxton_dataset/print0/image-218.jpg,2020-10-08T13:14:29-16,139,23,-0.04,183.0,203.09,65.22,531,554,217,0,2,0,0,1
caxton_dataset/print0/image-219.jpg,2020-10-08T13:14:29-62,139,23,-0.04,183.0,203.09,65.22,531,554,218,0,2,0,0,1
caxton_dataset/print0/image-220.jpg,2020-10-08T13:14:30-09,139,23,-0.04,183.0,203.09,65.22,531,554,219,0,2,0,0,1
caxton_dataset/print0/image-221.jpg,2020-10-08T13:14:30-55,139,23,-0.04,183.0,203.09,65.22,531,554,220,0,2,0,0,1
caxton_dataset/print0/image-222.jpg,2020-10-08T13:14:31-02,139,23,-0.04,183.0,199.89,64.98,531,554,221,0,2,0,0,1
caxton_dataset/print0/image-223.jpg,2020-10-08T13:14:31-48,139,23,-0.04,183.0,199.89,64.98,531,554,222,0,2,0,0,1
caxton_dataset/print0/image-224.jpg,2020-10-08T13:14:31-95,139,23,-0.04,183.0,199.89,64.98,531,554,223,0,2,0,0,1
caxton_dataset/print0/image-225.jpg,2020-10-08T13:14:32-41,139,23,-0.04,183.0,199.89,64.98,531,554,224,0,2,0,0,1
caxton_dataset/print0/image-226.jpg,2020-10-08T13:14:32-87,139,23,-0.04,183.0,199.89,64.98,531,554,225,0,2,0,0,1
caxton_dataset/print0/image-227.jpg,2020-10-08T13:14:33-34,139,23,-0.04,183.0,197.22,64.84,531,554,226,0,2,0,0,1
caxton_dataset/print0/image-228.jpg,2020-10-08T13:14:33-81,139,23,-0.04,183.0,197.22,64.84,531,554,227,0,2,0,0,1
caxton_dataset/print0/image-229.jpg,2020-10-08T13:14:34-27,139,23,-0.04,183.0,197.22,64.84,531,554,228,0,2,0,0,1
caxton_dataset/print0/image-230.jpg,2020-10-08T13:14:34-73,139,23,-0.04,183.0,197.22,64.84,531,554,229,0,2,0,0,1
caxton_dataset/print0/image-231.jpg,2020-10-08T13:14:35-20,139,23,-0.04,183.0,193.44,65.03,531,554,230,0,2,0,0,0
caxton_dataset/print0/image-232.jpg,2020-10-08T13:14:35-66,139,23,-0.04,183.0,193.44,65.03,531,554,231,0,2,0,0,0
